慈	kindhearted	<br />		"<span style=""color:#00ff00"">Cí</span>"	2353	13	<i>Mona Lisa...heart.</i>	<br />	<br />			"compassionate<br /><small><span style=""color:#A4A4A4"">㊁</span> gentle<br /><span style=""color:#A4A4A4"">㊂</span> merciful<br /><span style=""color:#A4A4A4"">㊃</span> kind<br /><span style=""color:#A4A4A4"">㊄</span> humane</small>"
譏	deride	<br />		"<span style=""color:#ff0000"">Jī</span>"	2354	19	<i>Words...abacus.</i>	<br />	幾 几 1030 how many?<br><br />	讥		ridicule
爍	luminous	<br />		"<span style=""color:#aa55ff"">Shuò</span>"	2355	19	<i>Fire...music.</i>	<br />	<br />	烁		bright<br /><small>luminous</small>
遜	modest	<br />		"<span style=""color:#aa55ff"">Xùn</span>"	2356	13	<i>Grandchild...road.</i>	<br />	<br />	逊		"to abdicate<br /><small><span style=""color:#A4A4A4"">㊁</span> modest<br /><span style=""color:#A4A4A4"">㊂</span> yielding<br /><span style=""color:#A4A4A4"">㊃</span> unpretentious<br /><span style=""color:#A4A4A4"">㊄</span> inferior to</small>"
卸	unload	<br />		"<span style=""color:#aa55ff"">Xiè</span>"	2357	9	<i>horseshoe...stamp</i>.	<br />	"<div><i>Horseshoe=(stick horse+footprint)</i></div><div><br /></div><div>""Discharge; resign office; unload, undo --- the seal has 午 oppose, 止 to stop and 卩 seal, office; no connection with 缶"" --Karlgren.</div>"			"to unload<br /><small><span style=""color:#A4A4A4"">㊁</span> to unhitch<br /><span style=""color:#A4A4A4"">㊂</span> to remove or strip<br /><span style=""color:#A4A4A4"">㊃</span> to get rid of</small>"
御	imperial	<br />		"<span style=""color:#aa55ff"">Yù</span>"	2358	12	<i>Queue...unload.</i>	<br />	From 彳 (chì) 'footstep', and 卸 (xiè) 'unload'.<br>        &quot;Drive a carriage; to direct, govern, to reign; the sovereign, imperial; serve the emperor, wait on, attendant -- to make the horse 彳 go to 卸 the unloading place&quot; --Karlgren.<br>        The character 驭(馭) yù also means 'drive a carriage'.<br>        御 now mostly occurs as the simple form of 禦 yù 'defend'.	御		"to resist<br /><small><span style=""color:#A4A4A4"">㊁</span> imperial<br /><span style=""color:#A4A4A4"">㊂</span> (classical) to drive (a chariot)<br /><span style=""color:#A4A4A4"">㊃</span> to manage<br /><span style=""color:#A4A4A4"">㊄</span> to govern</small>"
禦	withstand	<br />		"<span style=""color:#aa55ff"">Yù</span>"	2359	17	<i>Imperial...altar.</i>	<br />	<br />	御		to defend<br /><small>to resist</small>
卵	nest eggs	<br />		"<span style=""color:#0000ff"">Luǎn</span>"	2360	7	<i>Letter opener...</i>(splatter).	<br />	卵 luǎn {C} n. ovum; egg; spawn<br>&quot;A primitive representing the ovaries and the oviduct of the female, the testicles and cords of the male&quot; --Wieger.<br><br />			"egg<br /><small><span style=""color:#A4A4A4"">㊁</span> ovum<br /><span style=""color:#A4A4A4"">㊂</span> spawn</small>"
孵	hatch	v.		"<span style=""color:#ff0000"">Fū</span>"	2361	14	<i>Nest eggs...fledglings.</i>	<br />	<br />			"breeding<br /><small><span style=""color:#A4A4A4"">㊁</span> to incubate<br /><span style=""color:#A4A4A4"">㊂</span> to hatch</small>"
乳	breast	<br />		"<span style=""color:#0000ff"">Rǔ</span>"	2362	8	<i>Fledglings...fishhook.</i>	(full character)	Depiction of a 子 (zǐ) child nursing. 乚 is a breast. 爫(爪 zhǎo) may be the woman's hand.<br>        Compare 孔 kǒng 'hole' and 孚 fú 'inspire confidence'.			breast<br /><small>milk</small>
浮	float	v.		"<span style=""color:#00ff00"">Fú</span>"	2363	10	<i>Water...fledglings.</i>	<br />	<br />			"to float<br /><small><span style=""color:#A4A4A4"">㊁</span> superficial<br /><span style=""color:#A4A4A4"">㊂</span> floating<br /><span style=""color:#A4A4A4"">㊃</span> unstable<br /><span style=""color:#A4A4A4"">㊄</span> movable<br /><span style=""color:#A4A4A4"">㊅</span> provisional<br /><span style=""color:#A4A4A4"">㊆</span> temporary<br /><span style=""color:#A4A4A4"">㊇</span> transient<br /><span style=""color:#A4A4A4"">㊈</span> impetuous<br /><span style=""color:#A4A4A4"">㊉</span> hollow<br /><span style=""color:#A4A4A4"">⑪</span> inflated<br /><span style=""color:#A4A4A4"">⑫</span> to exceed<br /><span style=""color:#A4A4A4"">⑬</span> superfluous<br /><span style=""color:#A4A4A4"">⑭</span> excessive<br /><span style=""color:#A4A4A4"">⑮</span> surplus</small>"
俘	captive	<br />		"<span style=""color:#00ff00"">Fú</span>"	2364	9	<i>Person...fledglings.</i>	<br />	<br />			to take prisoner<br /><small>prisoner of war</small>
卿	minister	<br />		"<span style=""color:#ff0000"">Qīng</span>"	2365	10	<i>Letter opener...silver(</i>inside<i> letter opener).</i>	<br />	<br />			"high ranking official (old)<br /><small><span style=""color:#A4A4A4"">㊁</span> term of endearment between spouses (old)<br /><span style=""color:#A4A4A4"">㊂</span> (from the Tang Dynasty onwards) term used by the emperor for his subjects (old)<br /><span style=""color:#A4A4A4"">㊃</span> honorific (old)</small>"
貿	trade	n.		"<span style=""color:#aa55ff"">Mào</span>"	2366	12	<i>Letter opener...shells.</i>	<br />	<br />	贸		commerce<br /><small>trade</small>
榴	pomegranate	<br />		"<span style=""color:#00ff00"">Liú</span>"	2367	14	<i>Tree...stay.</i>	<br />	<br />			pomegranate
疑	doubt	v.		"<span style=""color:#00ff00"">Yí</span>"	2368	14	<i>Someone sitting on the ground</i> in the middle of a <i>zoo</i> with a <i>dart</i> in the bottom and a <i>chop</i> in the hand.	<br />	"prim: <i>furled brow</i><br><span style="" font-style:italic;""><br /></span><br>&quot;The seal has 匕(人) and 矢 to the left, and 子 and 止 to the right; interpretation uncertain&quot; --Karlgren(1923).<br />        The right side mutated slightly, from 子 (zǐ) 'child' over 止 (zhǐ) 'stop', to 龴 over 疋. 矢 (shǐ) is an arrow. 匕 is 人 (rén) a person's body, sideways. Apparently we have a 矢 weapon, and a 匕 victim (who's been 止 stopped dead). Can there be any 疑 doubt that the 子 child is our only suspect?"			"to doubt<br /><small><span style=""color:#A4A4A4"">㊁</span> to misbelieve<br /><span style=""color:#A4A4A4"">㊂</span> to suspect</small>"
礙	obstruct	<br />		"<span style=""color:#aa55ff"">Ài</span>"	2369	19	<i>Stone...furled brow.</i>	<br />	<br />	碍		"to hinder<br /><small><span style=""color:#A4A4A4"">㊁</span> to obstruct<br /><span style=""color:#A4A4A4"">㊂</span> to block</small>"
凝	congeal	<br />		"<span style=""color:#00ff00"">Níng</span>"	2370	16	<i>Ice...furled brow.</i>	<br />	<br />			"to congeal<br /><small><span style=""color:#A4A4A4"">㊁</span> to concentrate attention<br /><span style=""color:#A4A4A4"">㊂</span> to stare</small>"
擬	simulate	<br />		"<span style=""color:#0000ff"">Nǐ</span>"	2371	17	<i>Fingers...furled brow.</i>	<br />	<br />	拟		"to plan to<br /><small><span style=""color:#A4A4A4"">㊁</span> to draft (a plan)<br /><span style=""color:#A4A4A4"">㊂</span> to imitate<br /><span style=""color:#A4A4A4"">㊃</span> to assess<br /><span style=""color:#A4A4A4"">㊄</span> to compare<br /><span style=""color:#A4A4A4"">㊅</span> pseudo-</small>"
玲	exquisite	<br />		"<span style=""color:#00ff00"">Líng</span>"	2372	9	<i>Jewel...orders.</i>	<br />	<br />			"onomat. ting-a-ling (in compounds such as 玎<span style=""color:#A4A4A4"">㊥</span> or <span style=""color:#A4A4A4"">㊥</span><span style=""color:#00ff00"">瓏</span><br /><small>tinkling of gem-pendants</small>"
鈴	small bell	<br />		"<span style=""color:#00ff00"">Líng</span>"	2373	13	<i>Metal...orders.</i>	<br />	<br />	铃	"<span style=""color:#ff0000"">隻</span> - <span style=""color:#ff0000"">zhī</span>"	(small) bell
伶	actor	<br />		"<span style=""color:#00ff00"">Líng</span>"	2374	7	<i>Person...orders.</i>	<br />	<br />			clever
嶺	mountain range	<br />		"<span style=""color:#0000ff"">Lǐng</span>"	2375	17	<i>Mountain...collar.</i>	<br />	<br />	岭		mountain range<br /><small>mountain ridge</small>
桶	bucket	<br />		"<span style=""color:#0000ff"">Tǒng</span>"	2376	11	<i>Tree...chop-rack.</i>	<br />	<i>Tree...sealing wax.</i>		"<span style=""color:#aa55ff"">個</span> - <span style=""color:#aa55ff"">gè</span>, <span style=""color:#ff0000"">隻</span> - <span style=""color:#ff0000"">zhī</span>"	"bucket<br /><small><span style=""color:#A4A4A4"">㊁</span> (trash) can<br /><span style=""color:#A4A4A4"">㊂</span> barrel (of oil etc)</small>"
誦	read aloud	<br />		"<span style=""color:#aa55ff"">Sòng</span>"	2377	14	<i>Words...chop-rack.</i>	<br />	"<i>Words...sealing wax.</i><br><span style="" font-style:italic;""><br /></span><br>2658 誦(S诵) [sòng] 背誦 recite from memory<br>誦[诵] ³sòng {E} b.f. ①read aloud; chant 朗誦 lǎngsòng ②recite 背誦 bèisòng*"	诵		to read aloud<br /><small>to recite</small>
湧	gush	v.		"<span style=""color:#0000ff"">Yǒng</span>"	2378	12	<i>Water...courageous.</i>	<br />	<br />	涌		to bubble up<br /><small>to rush forth</small>
踴	eagerly	<br />		"<span style=""color:#0000ff"">Yǒng</span>"	2379	16	<i>Wooden leg...courageous.</i>	<br />	<br />	踊		leap
卷	exam paper	<br />		"<span style=""color:#aa55ff"">Juàn</span>"	2380	8	<i>Quarter...fingerprint.</i>	<br />	<br />			"to roll up<br /><small><span style=""color:#A4A4A4"">㊁</span> roll<br /><span style=""color:#A4A4A4"">㊂</span> classifier for small rolled things (wad of paper money, movie reel etc)</small>"
圈	circle	n.		"<span style=""color:#ff0000"">Quān</span>"	2381	11	<i>Pent in...exam paper.</i>	<br />	<br />			"to confine<br /><small><span style=""color:#A4A4A4"">㊁</span> to lock up<br /><span style=""color:#A4A4A4"">㊂</span> to pen in</small>"
捲	roll up	<br />		"<span style=""color:#0000ff"">Juǎn</span>"	2382	11	<i>Fingers...exam paper.</i>	<br />	<br />	卷		"to roll (up)<br /><small><span style=""color:#A4A4A4"">㊁</span> to sweep up<br /><span style=""color:#A4A4A4"">㊂</span> to carry on<br /><span style=""color:#A4A4A4"">㊃</span> roll</small>"
倦	worn out	<br />		"<span style=""color:#aa55ff"">Juàn</span>"	2383	10	<i>Person...exam paper.</i>	<br />	<br />			tired
範	model	<br>		"<span style=""color:#aa55ff"">Fàn</span>"	2384	15	<i>Bamboo...car...fingerprint.</i>	<br>	mould; pattern; model; example	范		"pattern<br /><small><span style=""color:#A4A4A4"">㊁</span> model<br /><span style=""color:#A4A4A4"">㊂</span> example</small>"
怨	resentment	<br />		"<span style=""color:#aa55ff"">Yuàn</span>"	2385	9	<i>Nameplate...heart.</i>	<br />	негодование, возмущение; чувство обиды<br><br />			to blame<br /><small>to complain</small>
宛	winding	adj.	<i>mailbox</i>	"<span style=""color:#0000ff"">Wǎn</span>"	2386	8	<i>House...nameplate.</i>	<br />	prim: <i>mailbox</i><br /><br /><br /><br />			(a surname)
腕	wrist	<br />		"<span style=""color:#aa55ff"">Wàn</span>"	2387	12	<i>Part of the body...mailbox.</i>	<br />	<br />			wrist
婉	tactful	<br />		"<span style=""color:#0000ff"">Wǎn</span>"	2388	11	<i>Woman...mailbox.</i>	<br />	<br />			graceful<br /><small>tactful</small>
碗	bowl	<br />		"<span style=""color:#0000ff"">Wǎn</span>"	2389	13	<i>Stone...mailbox.</i>	<br />	<br />			"variant of <span style=""color:#A4A4A4"">㊥</span> - <span style=""color:#0000ff"">wǎn</span>"
詭	deceitful	<br />		"<span style=""color:#0000ff"">Guǐ</span>"	2390	13	<i>Words...danger.</i>	<br />	<br />	诡		sly<br /><small>crafty</small>
跪	kneel	<br />		"<span style=""color:#aa55ff"">Guì</span>"	2391	13	<i>Wooden leg...danger.</i>	<br />	<br />			to kneel
輿	popular	<br />		"<span style=""color:#00ff00"">Yú</span>"	2392	17	<i>Zipper...car...tool.</i>		<br />	舆		"carriage<br /><small><span style=""color:#A4A4A4"">㊁</span> sedan chair<br /><span style=""color:#A4A4A4"">㊂</span> world</small>"
酬	reward	n./v.		"<span style=""color:#00ff00"">Chóu</span>"	2393	13	<i>Whiskey bottle...state.</i>	<br />	<br />			"to entertain<br /><small><span style=""color:#A4A4A4"">㊁</span> to repay<br /><span style=""color:#A4A4A4"">㊂</span> to return<br /><span style=""color:#A4A4A4"">㊃</span> to reward<br /><span style=""color:#A4A4A4"">㊄</span> to compensate</small>"
酌	pour wine	<br />		"<span style=""color:#00ff00"">Zhuó</span>"	2394	10	<i>Whiskey bottle...ladle.</i>	<br />	<br />			"to pour wine<br /><small><span style=""color:#A4A4A4"">㊁</span> to drink wine<br /><span style=""color:#A4A4A4"">㊂</span> to deliberate<br /><span style=""color:#A4A4A4"">㊃</span> to consider</small>"
酷	brutal	<br />		"<span style=""color:#aa55ff"">Kù</span>"	2395	14	<i>Whiskey bottle...declare.</i>	<br />	<br />			"ruthless<br /><small><span style=""color:#A4A4A4"">㊁</span> strong (e.g. of wine)<br /><span style=""color:#A4A4A4"">㊂</span> (of sb or sth) cool (loanword)</small>"
醇	mellow wine	<br />		"<span style=""color:#00ff00"">Chún</span>"	2396	15	<i>Whiskey bottle...enjoy.</i>	<br />	<br />			"alcohol<br /><small><span style=""color:#A4A4A4"">㊁</span> wine with high alcohol content<br /><span style=""color:#A4A4A4"">㊂</span> rich<br /><span style=""color:#A4A4A4"">㊃</span> pure<br /><span style=""color:#A4A4A4"">㊄</span> good wine<br /><span style=""color:#A4A4A4"">㊅</span> sterols</small>"
醋	vinegar	<br />		"<span style=""color:#aa55ff"">Cù</span>"	2397	15	<i>Whiskey bottle...times.past.</i>	<br />	<br />			vinegar
醉	drunk	<br />		"<span style=""color:#aa55ff"">Zuì</span>"	2398	15	<i>Whiskey bottle...foot soldiers.</i>	<br />	<br />			intoxicated
粹	unmixed	<br />		"<span style=""color:#aa55ff"">Cuì</span>"	2399	<br />14	<i>Rice...foot soldiers.</i>	<br />	<br />			"pure<br /><small><span style=""color:#A4A4A4"">㊁</span> unmixed<br /><span style=""color:#A4A4A4"">㊂</span> essence</small>"
翠	emerald green	<br />		"<span style=""color:#aa55ff"">Cuì</span>"	2400	14	<i>Feathers...foot soldiers.</i>	<br />	<br />			bluish-green<br /><small>green jade</small>
碎	shattered	<br />		"<span style=""color:#aa55ff"">Suì</span>"	2401	13	<i>Stone...foot soldiers.</i>	<br />	<br />			"to break down<br /><small><span style=""color:#A4A4A4"">㊁</span> to break into pieces<br /><span style=""color:#A4A4A4"">㊂</span> fragmentary</small>"
酸	sour	<br />		"<span style=""color:#ff0000"">Suān</span>"	2402	14	<i>Whiskey bottle...streetwalker.</i>	<br />	<br />			"sour<br /><small><span style=""color:#A4A4A4"">㊁</span> sore<br /><span style=""color:#A4A4A4"">㊂</span> ache<br /><span style=""color:#A4A4A4"">㊃</span> acid</small>"
梭	shuttle	n.		"<span style=""color:#ff0000"">Suō</span>"	2403	11	<i>Tree...streetwalker.</i>	<br />	<br />			shuttle (textiles)<br /><small>to move back and fro</small>
峻	lofty	<br />		"<span style=""color:#aa55ff"">Jùn</span>"	2404	10	<i>Mountain...streetwalker.</i>	<br />	lofty ['lɔftɪ] <i>прил</i>. очень высокий, отдалённый<br /><br /><div><div>xxxx 夋 [qún] (move slowly; obsolete, phonetic in 酸峻俊浚 etc.) &nbsp;[qūn]</div><div><br /></div><br /></div>			lofty (as of mountain)
俊	pretty	<br />		"<span style=""color:#aa55ff"">Jùn</span>"	2405	9	<i>Person...streetwalker.</i>	<br />	<br />			"smart<br /><small><span style=""color:#A4A4A4"">㊁</span> eminent<br /><span style=""color:#A4A4A4"">㊂</span> handsome<br /><span style=""color:#A4A4A4"">㊃</span> talented</small>"
釁	quarrel	n.		"<span style=""color:#aa55ff"">Xìn</span>"	2406	25	<i>Zipper...hood...one...spike...crown...whiskey bottle...part.</i>	<br />	---- 釁(S衅) [xìn] offer blood in sacrifice<br>釁[衅] ²xìn {E} b.f. ①〈trad.〉 offer blood sacrifice; anoint with blood 釁鼓 xìngǔ ②quarrel; dispute 挑釁 tiǎoxìn*<br><br /><br>&quot;Offer blood in sacrifice; smear with blood; bloodshed, feud, rupture&quot; --Karlgren.<br>        The simple form 衅 is composed of 血 (xuè) 'blood' and 半 (bàn) 'half'. It dates back at least to the sixth century A.D. (玉篇).<br>        The full form 釁 is possibly related to 爨 cuàn 'oven'. The top resembles 興 (xìng). The middle is 酉 (yǒu) 'wine', and the bottom is 分 (fēn) 'divide'.<br>        &quot;Explained by some commentators as: 分 to distribute 酉 spirits over (爨 cuàn) the stove . . . sacrifice to the atrium -- very uncertain&quot; --Karlgren.	衅		"quarrel<br /><small><span style=""color:#A4A4A4"">㊁</span> dispute<br /><span style=""color:#A4A4A4"">㊂</span> a blood sacrifice (arch.)</small>"
醬	thick sauce	<br />		"<span style=""color:#aa55ff"">Jiàng</span>"	2407	18	<i>General...whiskey bottle.</i>	<br />	<br />	酱		"thick paste of fermented soya bean<br /><small><span style=""color:#A4A4A4"">㊁</span> marinated in soya paste<br /><span style=""color:#A4A4A4"">㊂</span> paste<br /><span style=""color:#A4A4A4"">㊃</span> jam</small>"
猶	just like	<br />		"<span style=""color:#00ff00"">Yóu</span>"	2408	12	<i>Pack of wild dogs...chieftain.</i>	<br />	<br />	犹		"as if<br /><small><span style=""color:#A4A4A4"">㊁</span> (just) like<br /><span style=""color:#A4A4A4"">㊂</span> just as<br /><span style=""color:#A4A4A4"">㊃</span> still<br /><span style=""color:#A4A4A4"">㊄</span> yet</small>"
奠	found	v.		"<span style=""color:#aa55ff"">Diàn</span>"	2409	12	<i>chieftain...St.Bernard dog</i>		“To present libation wine; to present, set forth; display; determine, fix — the seal has not 大 but 丌: 酋 wine-jar on a pedestal, a stand” —Karlgren(1923).			"to fix<br /><small><span style=""color:#A4A4A4"">㊁</span> to settle<br /><span style=""color:#A4A4A4"">㊂</span> a libation to the dead</small>"
蹲	squat	v.		"<span style=""color:#ff0000"">Dūn</span>"	2410	19	<i>Wooden leg..venerate</i>					to crouch<br /><small>to squat</small>
逗	tease	v.		"<span style=""color:#aa55ff"">Dòu</span>"	2411	10	<i>Beans...road</i>					"to stay<br /><small><span style=""color:#A4A4A4"">㊁</span> to stop<br /><span style=""color:#A4A4A4"">㊂</span> to pause (while reading)<br /><span style=""color:#A4A4A4"">㊃</span> to tease (play with)</small>"
豈	(rhetorical question)			"<span style=""color:#0000ff"">Qǐ</span>"	2412	10	<i>Mountain...beans</i>			岂		"old variant of <span style=""color:#0000ff"">愷</span> - <span style=""color:#0000ff"">kǎi</span><br /><small>old variant of <span style=""color:#0000ff"">凱</span> - <span style=""color:#0000ff"">kǎi</span></small>"
凱	triumphant			"<span style=""color:#0000ff"">Kǎi</span>"	2413	12	<i>Mountain of beans...wind</i>			凯		(a surname)
豎	perpendicular			"<span style=""color:#aa55ff"">Shù</span>"	2414	15	<i>Scrooge...beans</i>			竖		"to erect<br /><small><span style=""color:#A4A4A4"">㊁</span> vertical<br /><span style=""color:#A4A4A4"">㊂</span> vertical stroke (in Chinese characters)</small>"
嘉	commend			"<span style=""color:#ff0000"">Jiā</span>"	2415	14	<i>Drum...add</i>					(a surname)
嘻	giggling			"<span style=""color:#ff0000"">Xī</span>"	2416	15	<i>Mouth...joyful</i>					laugh<br /><small>giggle</small>
盟	alliance			"<span style=""color:#00ff00"">Méng</span>"	2417	13	<i>Bright...dish</i>					"oath<br /><small><span style=""color:#A4A4A4"">㊁</span> pledge<br /><span style=""color:#A4A4A4"">㊂</span> union<br /><span style=""color:#A4A4A4"">㊃</span> to ally<br /><span style=""color:#A4A4A4"">㊄</span> league, a subdivision corresponding to prefecture in Inner Mongolia</small>"
孟	Mencius			"<span style=""color:#aa55ff"">Mèng</span>"	2418	8	<i>child...dish</i>					(a surname)
猛	fierce			"<span style=""color:#0000ff"">Měng</span>"	2419	11	<i>Wild dogs...Mencius</i>					"ferocious<br /><small><span style=""color:#A4A4A4"">㊁</span> suddenly<br /><span style=""color:#A4A4A4"">㊂</span> fierce<br /><span style=""color:#A4A4A4"">㊃</span> violent<br /><span style=""color:#A4A4A4"">㊄</span> abrupt</small>"
盛	flourishing			"<span style=""color:#aa55ff"">Shèng</span>"	2420	11	<i>Turn into...dish</i>	<i>prospering</i>				(a surname)
盞	small cup			"<span style=""color:#0000ff"">Zhǎn</span>"	2421	13	<i>Float...dish</i>			盏		a small cup<br /><small>classifier for lamps</small>
盒	small box			"<span style=""color:#00ff00"">Hé</span>"	2422	11	<i>Fit...dish</i>					small box<br /><small>case</small>
盜	master thief			"<span style=""color:#aa55ff"">Dào</span>"	2423	12	<i>Saliva...dish</i>		<i>Water...yawn...dish</i><br><br>“Upper part an ancient form of 涎: the mouth watering for a 皿 dish ― steal food; upper part sometimes wrongly written 次” —Karlgren.	盗		"to steal<br><small><span style=""color:#A4A4A4"">㊁</span> to rob<br><span style=""color:#A4A4A4"">㊂</span> to plunder<br><span style=""color:#A4A4A4"">㊃</span> thief<br><span style=""color:#A4A4A4"">㊄</span> bandit<br><span style=""color:#A4A4A4"">㊅</span> robber</small>"
盪	swing	v.		"<span style=""color:#aa55ff"">Dàng</span>"	2424	17	<i>Soup...dish</i>			荡		"variant of <span style=""color:#aa55ff"">蕩</span> - <span style=""color:#aa55ff"">dàng</span>"
寧	calm	adj.		"<span style=""color:#00ff00"">Níng</span>"	2425	14	<i>House...heart...dish...spike.</i>		【You stay <b>calm </b>as you go through a gangster’s <i>house</i>, because your <i>heart</i> has a steel <i>dish</i> over it that will block a <i>spike</i> from going through it.】	宁		"abbr. for Ningxia Hui autonomous region <span style=""color:#A4A4A4"">㊥</span><span style=""color:#aa55ff"">夏</span><span style=""color:#00ff00"">回</span><span style=""color:#00ff00"">族</span><span style=""color:#aa55ff"">自</span><span style=""color:#aa55ff"">治</span><span style=""color:#ff0000"">區</span> - <span style=""color:#00ff00"">Níng</span> <span style=""color:#aa55ff"">xià</span> <span style=""color:#00ff00"">Huí</span> <span style=""color:#00ff00"">zú</span> <span style=""color:#aa55ff"">zì</span> <span style=""color:#aa55ff"">zhì</span> <span style=""color:#ff0000"">qū</span><br /><small><span style=""color:#A4A4A4"">㊁</span> abbr. for Nanjing <span style=""color:#00ff00"">南</span><span style=""color:#ff0000"">京</span> - <span style=""color:#00ff00"">Nán</span> <span style=""color:#ff0000"">jīng</span><br /><span style=""color:#A4A4A4"">㊂</span> (a surname)</small>"
盈	replete			"<span style=""color:#00ff00"">Yíng</span>"	2426	9	<i>Fist...again...dish</i>					"full<br /><small><span style=""color:#A4A4A4"">㊁</span> filled<br /><span style=""color:#A4A4A4"">㊂</span> surplus</small>"
盆	basin			"<span style=""color:#00ff00"">Pén</span>"	2427	9	<i>Part...dish</i>				"<span style=""color:#aa55ff"">個</span> - <span style=""color:#aa55ff"">gè</span>"	"basin<br /><small><span style=""color:#A4A4A4"">㊁</span> flower pot<br /><span style=""color:#A4A4A4"">㊂</span> unit of volume equal to 12 斗 and 8 升, approx 128 liters</small>"
盃	trophy			"<span style=""color:#ff0000"">Bēi</span>"	2428	9	<i>No...dish</i>			杯		variant of 杯 cup<br /><small>sporting trophy</small>
蘊	amass			"<span style=""color:#aa55ff"">Yùn</span>"	2429	20	<i>Flowers...thread...prisoner...dish</i>		"<div><div>【The cannibals amass flowers and prisoners (tied together with threads to make sure they don't run away) to make a delicious dish.】</div><div><br /></div><div>xxxx 縕(S缊) [yùn] (書) hemp flax (碎麻) &nbsp;[yūn] (=氳) [wēn]</div><div>氳/縕/緼[氲/缊] ¹¹yùn b.f. ①coarse hemp ②old silk floss 縕袍 yùnpáo</div><div>氳/縕/緼[氲/缊] ²yūn char. 氛氳 ¹fēnyūn 氤氳 yīnyūn</div><div>&nbsp; &nbsp;&nbsp;</div><div>Shuōwén: 􂔁(縕)&nbsp;</div><div>(Explanation from the entry for the simple form 缊:) From 纟(糸 sī) ‘thread’ and 昷(𥁕) wēn phonetic.</div><div><span class=""Apple-tab-span"" style=""white-space:pre""> </span>“Hemp flax; confused, vague” —Karlgren(1923).</div><div><span class=""Apple-tab-span"" style=""white-space:pre""> </span>Sometimes used in place of 氲 yūn.</div><div><span class=""Apple-tab-span"" style=""white-space:pre""> </span>A variant form is 緼.</div></div><div><br /></div><div><br /></div><div>xxxx 𥁕 [wēn] (phonetic component)</div><div>From 囚 (qiú) ‘prisoner’ over 皿 (mǐn) ‘dish’.</div><div><span class=""Apple-tab-span"" style=""white-space:pre""> </span>“Feed a prisoner” —Karlgren.</div>"	蕴		"to accumulate<br /><small><span style=""color:#A4A4A4"">㊁</span> to hold in store<br /><span style=""color:#A4A4A4"">㊂</span> to contain<br /><span style=""color:#A4A4A4"">㊃</span> to gather together<br /><span style=""color:#A4A4A4"">㊄</span> to collect<br /><span style=""color:#A4A4A4"">㊅</span> depth<br /><span style=""color:#A4A4A4"">㊆</span> inner strength<br /><span style=""color:#A4A4A4"">㊇</span> profundity</small>"
濫	indiscriminate			"<span style=""color:#aa55ff"">Làn</span>"	2430	17	<i>Water...hidden camera</i>	"(not&nbsp;<span style=""font-family: Helvetica""><i>nonspecific</i>)</span>"		滥		"overflowing<br /><small><span style=""color:#A4A4A4"">㊁</span> excessive<br /><span style=""color:#A4A4A4"">㊂</span> indiscriminate</small>"
鑑	probe	v.		"<span style=""color:#aa55ff"">Jiàn</span>"	2431	22	<i>Gold..hidden camera</i>			鉴		"example<br /><small><span style=""color:#A4A4A4"">㊁</span> mirror<br /><span style=""color:#A4A4A4"">㊂</span> to view<br /><span style=""color:#A4A4A4"">㊃</span> reflection<br /><span style=""color:#A4A4A4"">㊄</span> to reflect<br /><span style=""color:#A4A4A4"">㊅</span> to inspect<br /><span style=""color:#A4A4A4"">㊆</span> to warn<br /><span style=""color:#A4A4A4"">㊇</span> (ancient bronze mirror)</small>"
尷	abashed			"<span style=""color:#ff0000"">Gān</span>"	2432	17	<i>Frodo..hidden camera</i>		<i>Frankenbowser..hidden camera</i>	尴		embarrassed<br><small>ill at ease</small>
尬	embarrassed			"<span style=""color:#aa55ff"">Gà</span>"	2433	7	<i>Frodo..introduce</i>		<i>Frankenbowser..introduce</i>			in an embarrassing situation
拋	toss	v.		"<span style=""color:#ff0000"">Pāo</span>"	2434	8	<i>Fingers..</i><i>Frankenbowser..muscles</i>			抛		"to throw<br /><small><span style=""color:#A4A4A4"">㊁</span> to toss<br /><span style=""color:#A4A4A4"">㊂</span> to fling<br /><span style=""color:#A4A4A4"">㊃</span> to cast<br /><span style=""color:#A4A4A4"">㊄</span> to abandon</small>"
耽	indulge in			"<span style=""color:#ff0000"">Dān</span>"	2435	10	<i>Ear..Frankenbowser Rex</i>					to indulge in<br /><small>to delay</small>
枕	pillow			"<span style=""color:#0000ff"">Zhěn</span>"	2436	8	<i>Tree..</i><i>Frankenbowser Rex</i>					"pillow<br /><small><span style=""color:#A4A4A4"">㊁</span> to pillow<br /><span style=""color:#A4A4A4"">㊂</span> to rest one's head</small>"
覽	view	v.	magnifying glass	"<span style=""color:#0000ff"">Lǎn</span>"	2437	21	<i>underling..reclining..drop of..net</i>		<br></i></div>	览		"to look at<br><small><span style=""color:#A4A4A4"">㊁</span> to view<br><span style=""color:#A4A4A4"">㊂</span> to read</small>"
攬	take on			"<span style=""color:#0000ff"">Lǎn</span>"	2438	24	<i>fingers..</i><i>magnifying glass</i>		прибирать к рукам<div><br /></div>	揽		to monopolize<br /><small>to seize</small>
纜	cable	n.		"<span style=""color:#0000ff"">Lǎn</span>"	2439	27	<i>Thread..</i><i>magnifying glass</i>			缆		"cable<br /><small><span style=""color:#A4A4A4"">㊁</span> hawser<br /><span style=""color:#A4A4A4"">㊂</span> to moor</small>"
